12351812,18787
12380400,18007
12391529,14055
12419728,16506
12444698,12884
12489325,369
12510364,64
12510465,18010
12513385,12826
12533117,3390
12548053,17466
12564793,16573
12572859,16128
12597801,17469
12653073,15320
12656371,14641
12663228,15184
12667917,5363
12675196,4865
12697619,3150
12703762,13684
12713794,19480
12723117,8719
12747290,14610
12820577,590
12898426,12112
12899689,7815
12906817,4639
12918510,17129
13019772,17340
13028490,15834
13031304,14422
13090340,5422
13096679,7011
13151440,3265
13180684,7116
13187657,12719
13190686,12938
13200263,17472
13203668,17479
13247870,495
13320870,1571
13420524,8138
13436635,209
13481901,81
13501395,3962
13656902,16134
13659559,3402
13686646,15822
13705415,11343
13714179,15032
13720468,11549
13778937,18536
13893931,1316
13894079,19543
13902695,15845
13942613,18015
14048871,15210
14081393,11921
14099766,16737
14125487,14534
14177192,15360
14180985,15352
14208531,6831
14236806,6720
14292878,1065
14329646,15423
14371753,15287
14389339,15075
14389693,15984
14418098,15889
14423551,11113
14478645,389
14482200,6975
14511550,15957
14515387,1833
14528366,5003
14600336,18614
14619346,11122
14623596,16373
14628244,3319
14629553,15141
14673465,5819
14684445,13947
14721364,19294
14756494,11732
14781788,17597
14861178,13730
14862289,4032
14892496,3669
14920383,3509
14945840,18799
14970533,14037
15002255,16450
15023256,2473
15027808,71
15034970,17608
15109444,2395
15118530,18959
15140511,19242
15207302,1645
15226648,19073
15251268,16227
15251419,16963
15277756,19340
15330497,6419
15350467,6731
15355847,6134
15378800,13966
15383640,11530
15420932,5170
15444753,18349
15493787,15044
15494644,16837
15538343,15299
15641207,7290
15658942,17956
15663951,1273
15741533,7997
15759734,17921
15790446,3698
15807896,16353
15856095,14410
15884872,3361
15888472,11988
15899505,13753
15917788,13825
15952178,5800
15955233,15123
16013731,2374
16030913,7164
16062482,6529
16076968,2197
16099955,3989
16109703,2593
16124328,5152
16250038,12791
16269217,16002
16272094,6405
16420020,5273
16450224,5988
16456761,7523
16512969,18679
16606896,13760
16681620,9150
16803702,407
16819443,3164
16824837,1525
16849326,14485
17156878,15940
17332180,8383
17461072,7101
17498494,3774
17732380,3105
17739682,6703
17742913,2876
17749375,3117
17848465,14666
17940697,16854
17972866,8064
18170785,11884
18281293,4834
18331015,12053
18532765,7741
18551467,14387
18628369,11132
18893236,2628
19001305,1738
19224880,6379
19232392,718
19879879,7660
19936225,13666
19937188,11527
19982311,3217
20609629,13331
20726911,18058
20852920,11524
21166963,7979
21508231,2524
22472275,12134
22511690,3897
22769213,3210
23028569,18159
23358626,5569
23365106,7341
23631737,6489
23636813,4721
23670488,9306
23786441,17967
23787164,13812
24321173,7548
24502073,7657
24520691,2505
24811214,5546
25660585,8913
26180990,15787
26830370,8906
28929031,12627
